Date,Stock,Code,Open,High,Low,Close,Volume
2025-12-04 02:00:00+00:00,NAVER,035420,245500.0,246000.0,244500.0,245500.0,59611
2025-12-04 03:00:00+00:00,NAVER,035420,245500.0,246500.0,245500.0,246000.0,30448
2025-12-04 04:00:00+00:00,NAVER,035420,246000.0,246500.0,245500.0,246250.0,43290
2025-12-04 05:00:00+00:00,NAVER,035420,246000.0,247000.0,246000.0,246000.0,69899
2025-12-05 00:00:00+00:00,NAVER,035420,247500.0,248500.0,246000.0,247500.0,117703
2025-12-05 01:00:00+00:00,NAVER,035420,247500.0,248500.0,246500.0,248500.0,86348
2025-12-05 02:00:00+00:00,NAVER,035420,248500.0,250000.0,247500.0,248500.0,96483
2025-12-05 03:00:00+00:00,NAVER,035420,248500.0,249000.0,248000.0,248750.0,42747
2025-12-05 04:00:00+00:00,NAVER,035420,248750.0,249000.0,248000.0,248000.0,39899
2025-12-05 05:00:00+00:00,NAVER,035420,248000.0,248500.0,247500.0,248250.0,87902
2025-11-27 00:00:00+00:00,신한지주,055550,78400.0,79700.0,78300.0,79100.0,0
2025-11-27 01:00:00+00:00,신한지주,055550,79000.0,79400.0,78700.0,79100.0,58206
2025-11-27 02:00:00+00:00,신한지주,055550,79100.0,79200.0,78600.0,78800.0,38931
2025-11-27 03:00:00+00:00,신한지주,055550,78800.0,79000.0,78500.0,78800.0,58402
2025-11-27 04:00:00+00:00,신한지주,055550,78800.0,78900.0,78400.0,78400.0,78629
2025-11-27 05:00:00+00:00,신한지주,055550,78400.0,78600.0,78000.0,78200.0,82259
2025-11-28 00:00:00+00:00,신한지주,055550,78100.0,78200.0,77200.0,77200.0,224269
2025-11-28 01:00:00+00:00,신한지주,055550,77300.0,78300.0,77100.0,78100.0,135954
2025-11-28 02:00:00+00:00,신한지주,055550,78000.0,78200.0,77700.0,78000.0,119811
2025-11-28 03:00:00+00:00,신한지주,055550,78100.0,78100.0,77700.0,77900.0,61080
2025-11-28 04:00:00+00:00,신한지주,055550,77900.0,78200.0,77800.0,78100.0,96479
2025-11-28 05:00:00+00:00,신한지주,055550,78200.0,78500.0,77900.0,78400.0,149769
2025-12-01 00:00:00+00:00,신한지주,055550,78800.0,79600.0,78000.0,78700.0,0
2025-12-01 01:00:00+00:00,신한지주,055550,78700.0,79700.0,78400.0,79600.0,181970
2025-12-01 02:00:00+00:00,신한지주,055550,79600.0,79800.0,79000.0,79200.0,72724
2025-12-01 03:00:00+00:00,신한지주,055550,79300.0,79300.0,78700.0,79100.0,61983
2025-12-01 04:00:00+00:00,신한지주,055550,79100.0,79200.0,78900.0,79000.0,101177
2025-12-01 05:00:00+00:00,신한지주,055550,79000.0,79400.0,79000.0,79200.0,119923
2025-12-02 00:00:00+00:00,신한지주,055550,79700.0,82000.0,79300.0,81600.0,638491
2025-12-02 01:00:00+00:00,신한지주,055550,81500.0,81600.0,81200.0,81500.0,138484
2025-12-02 02:00:00+00:00,신한지주,055550,81500.0,81900.0,81400.0,81700.0,151630
2025-12-02 03:00:00+00:00,신한지주,055550,81800.0,82000.0,81600.0,82000.0,154209
2025-12-02 04:00:00+00:00,신한지주,055550,82000.0,82300.0,81600.0,81800.0,209745
2025-12-02 05:00:00+00:00,신한지주,055550,81700.0,81900.0,81000.0,81000.0,190582
2025-12-03 00:00:00+00:00,신한지주,055550,81100.0,81400.0,79700.0,80300.0,264217
2025-12-03 01:00:00+00:00,신한지주,055550,80300.0,81200.0,80300.0,80600.0,178151
2025-12-03 02:00:00+00:00,신한지주,055550,80600.0,80800.0,80200.0,80400.0,83928
2025-12-03 03:00:00+00:00,신한지주,055550,80400.0,80900.0,80100.0,80700.0,108501
2025-12-03 04:00:00+00:00,신한지주,055550,80700.0,80900.0,80300.0,80500.0,119893
2025-12-03 05:00:00+00:00,신한지주,055550,80400.0,80600.0,80200.0,80300.0,139082
2025-12-04 00:00:00+00:00,신한지주,055550,79300.0,79800.0,79000.0,79100.0,244476
2025-12-04 01:00:00+00:00,신한지주,055550,79100.0,79200.0,78600.0,78600.0,157037
2025-12-04 02:00:00+00:00,신한지주,055550,78650.0,79200.0,78500.0,78900.0,101368
2025-12-04 03:00:00+00:00,신한지주,055550,78900.0,79100.0,78600.0,78900.0,75960
2025-12-04 04:00:00+00:00,신한지주,055550,78800.0,79000.0,78700.0,78800.0,94552
2025-12-04 05:00:00+00:00,신한지주,055550,78800.0,78900.0,78500.0,78700.0,107660
2025-12-05 00:00:00+00:00,신한지주,055550,79200.0,79800.0,78800.0,79800.0,175072
2025-12-05 01:00:00+00:00,신한지주,055550,79800.0,80300.0,79700.0,80200.0,97571
2025-12-05 02:00:00+00:00,신한지주,055550,80100.0,80300.0,79900.0,80200.0,66578
2025-12-05 03:00:00+00:00,신한지주,055550,80250.0,80400.0,79900.0,80100.0,79351
2025-12-05 04:00:00+00:00,신한지주,055550,80200.0,80300.0,79900.0,79900.0,70650
2025-12-05 05:00:00+00:00,신한지주,055550,79900.0,80300.0,79850.0,80100.0,110440
2025-11-27 00:00:00+00:00,한국전력,015760,53100.0,53600.0,52600.0,53500.0,0
2025-11-27 01:00:00+00:00,한국전력,015760,53500.0,54100.0,53200.0,53300.0,699292
2025-11-27 02:00:00+00:00,한국전력,015760,53300.0,53400.0,52800.0,52900.0,292913
2025-11-27 03:00:00+00:00,한국전력,015760,52900.0,52900.0,52600.0,52800.0,316479
2025-11-27 04:00:00+00:00,한국전력,015760,52800.0,52800.0,51500.0,51900.0,828950
2025-11-27 05:00:00+00:00,한국전력,015760,51900.0,52250.0,51700.0,52200.0,306755
2025-11-28 00:00:00+00:00,한국전력,015760,52400.0,52500.0,51100.0,52100.0,833663
2025-11-28 01:00:00+00:00,한국전력,015760,52200.0,52600.0,51700.0,52400.0,356681
2025-11-28 02:00:00+00:00,한국전력,015760,52400.0,53100.0,52300.0,52600.0,453837
2025-11-28 03:00:00+00:00,한국전력,015760,52700.0,52800.0,52200.0,52500.0,212291
2025-11-28 04:00:00+00:00,한국전력,015760,52400.0,52700.0,52200.0,52300.0,250018
2025-11-28 05:00:00+00:00,한국전력,015760,52300.0,52700.0,52200.0,52500.0,235736
2025-12-01 00:00:00+00:00,한국전력,015760,53200.0,53800.0,50400.0,50500.0,0
2025-12-01 01:00:00+00:00,한국전력,015760,50700.0,51200.0,50500.0,51000.0,579510
2025-12-01 02:00:00+00:00,한국전력,015760,51000.0,51200.0,50200.0,50400.0,651278
2025-12-01 03:00:00+00:00,한국전력,015760,50400.0,50600.0,50100.0,50600.0,309378
2025-12-01 04:00:00+00:00,한국전력,015760,50500.0,50600.0,50100.0,50100.0,312488
2025-12-01 05:00:00+00:00,한국전력,015760,50150.0,50300.0,49950.0,50000.0,670929
2025-12-02 00:00:00+00:00,한국전력,015760,50400.0,51800.0,50100.0,51800.0,1138053
2025-12-02 01:00:00+00:00,한국전력,015760,51800.0,51800.0,51400.0,51600.0,349624
2025-12-02 02:00:00+00:00,한국전력,015760,51650.0,51700.0,51000.0,51200.0,411439
2025-12-02 03:00:00+00:00,한국전력,015760,51200.0,51200.0,50700.0,51000.0,317565
2025-12-02 04:00:00+00:00,한국전력,015760,51000.0,51300.0,50700.0,51200.0,268959
2025-12-02 05:00:00+00:00,한국전력,015760,51200.0,51300.0,50700.0,50800.0,256764
2025-12-03 00:00:00+00:00,한국전력,015760,51200.0,51200.0,50200.0,50500.0,1078695
2025-12-03 01:00:00+00:00,한국전력,015760,50400.0,51200.0,50300.0,50900.0,398361
2025-12-03 02:00:00+00:00,한국전력,015760,50900.0,51100.0,50500.0,50600.0,274169
2025-12-03 03:00:00+00:00,한국전력,015760,50700.0,51000.0,50600.0,50700.0,156384
2025-12-03 04:00:00+00:00,한국전력,015760,50700.0,50800.0,50500.0,50800.0,216766
2025-12-03 05:00:00+00:00,한국전력,015760,50700.0,51100.0,50600.0,51000.0,243338
2025-12-04 00:00:00+00:00,한국전력,015760,51000.0,51100.0,49600.0,50200.0,1295505
2025-12-04 01:00:00+00:00,한국전력,015760,50200.0,50700.0,50000.0,50400.0,336338
2025-12-04 02:00:00+00:00,한국전력,015760,50500.0,50600.0,50200.0,50500.0,198761
2025-12-04 03:00:00+00:00,한국전력,015760,50500.0,50700.0,50300.0,50400.0,196727
2025-12-04 04:00:00+00:00,한국전력,015760,50500.0,50900.0,50400.0,50800.0,278720
2025-12-04 05:00:00+00:00,한국전력,015760,50800.0,50900.0,50500.0,50800.0,294049
2025-12-05 00:00:00+00:00,한국전력,015760,50600.0,51550.0,50200.0,51100.0,887701
2025-12-05 01:00:00+00:00,한국전력,015760,51100.0,51600.0,51000.0,51500.0,526374
2025-12-05 02:00:00+00:00,한국전력,015760,51500.0,52000.0,51400.0,51950.0,386045
2025-12-05 03:00:00+00:00,한국전력,015760,51900.0,52100.0,51800.0,52100.0,431941
2025-12-05 04:00:00+00:00,한국전력,015760,52100.0,52100.0,51600.0,51950.0,324563
2025-12-05 05:00:00+00:00,한국전력,015760,51950.0,52400.0,51900.0,52400.0,553514
2025-11-27 00:00:00+00:00,한화오션,042660,113500.0,113600.0,111650.0,112600.0,0
2025-11-27 01:00:00+00:00,한화오션,042660,112600.0,113000.0,112000.0,112100.0,122854
2025-11-27 02:00:00+00:00,한화오션,042660,112200.0,112400.0,111700.0,111800.0,112221
2025-11-27 03:00:00+00:00,한화오션,042660,111800.0,111900.0,111000.0,111000.0,201025
2025-11-27 04:00:00+00:00,한화오션,042660,111000.0,111500.0,110600.0,111000.0,160475
2025-11-27 05:00:00+00:00,한화오션,042660,111000.0,111200.0,110000.0,110200.0,220046
2025-11-28 00:00:00+00:00,한화오션,042660,110000.0,111000.0,108700.0,110000.0,471085
2025-11-28 01:00:00+00:00,한화오션,042660,109900.0,111400.0,109300.0,109650.0,342510
2025-11-28 02:00:00+00:00,한화오션,042660,109650.0,109700.0,108900.0,109000.0,120487
2025-11-28 03:00:00+00:00,한화오션,042660,109000.0,109000.0,107600.0,107900.0,266359
2025-11-28 04:00:00+00:00,한화오션,042660,107800.0,107900.0,107100.0,107600.0,247428
2025-11-28 05:00:00+00:00,한화오션,042660,107500.0,107600.0,107200.0,107400.0,171306
2025-12-01 00:00:00+00:00,한화오션,042660,108700.0,109500.0,106100.0,106500.0,0
2025-12-01 01:00:00+00:00,한화오션,042660,106500.0,106800.0,106100.0,106800.0,168442
2025-12-01 02:00:00+00:00,한화오션,042660,106800.0,107100.0,105600.0,105800.0,161422
2025-12-01 03:00:00+00:00,한화오션,042660,105800.0,106000.0,105500.0,105500.0,96698
2025-12-01 04:00:00+00:00,한화오션,042660,105600.0,105800.0,105000.0,105100.0,153085
2025-12-01 05:00:00+00:00,한화오션,042660,105100.0,105200.0,104300.0,104800.0,213189
2025-12-02 00:00:00+00:00,한화오션,042660,106200.0,110600.0,105800.0,107400.0,755852
2025-12-02 01:00:00+00:00,한화오션,042660,107350.0,107400.0,106300.0,106400.0,155856
2025-12-02 02:00:00+00:00,한화오션,042660,106400.0,106500.0,105900.0,106300.0,142997
2025-12-02 03:00:00+00:00,한화오션,042660,106200.0,106300.0,105500.0,106200.0,109160
2025-12-02 04:00:00+00:00,한화오션,042660,106200.0,106800.0,106100.0,106200.0,121377
2025-12-02 05:00:00+00:00,한화오션,042660,106100.0,106300.0,105800.0,106100.0,115998
2025-12-03 00:00:00+00:00,한화오션,042660,108400.0,109000.0,106700.0,108000.0,299703
2025-12-03 01:00:00+00:00,한화오션,042660,108000.0,108600.0,107900.0,108200.0,114287
2025-12-03 02:00:00+00:00,한화오션,042660,108200.0,108200.0,107300.0,107400.0,79636
2025-12-03 03:00:00+00:00,한화오션,042660,107400.0,107900.0,107100.0,107800.0,75184
2025-12-03 04:00:00+00:00,한화오션,042660,107800.0,107900.0,107600.0,107800.0,56276
2025-12-03 05:00:00+00:00,한화오션,042660,107800.0,108200.0,107700.0,108100.0,96946
2025-12-04 00:00:00+00:00,한화오션,042660,109300.0,109300.0,106400.0,106600.0,332588
2025-12-04 01:00:00+00:00,한화오션,042660,106500.0,107400.0,106200.0,106200.0,112298
2025-12-04 02:00:00+00:00,한화오션,042660,106200.0,106400.0,105800.0,106100.0,92741
2025-12-04 03:00:00+00:00,한화오션,042660,106000.0,106400.0,105900.0,106100.0,59969
2025-12-04 04:00:00+00:00,한화오션,042660,106200.0,106300.0,106000.0,106100.0,60325
2025-12-04 05:00:00+00:00,한화오션,042660,106100.0,106400.0,106000.0,106100.0,95856
2025-12-05 00:00:00+00:00,한화오션,042660,106900.0,107600.0,105700.0,106850.0,232354
2025-12-05 01:00:00+00:00,한화오션,042660,106850.0,107200.0,106700.0,106900.0,87683
2025-12-05 02:00:00+00:00,한화오션,042660,107000.0,107400.0,106600.0,106800.0,78305
2025-12-05 03:00:00+00:00,한화오션,042660,106700.0,107200.0,106600.0,107200.0,55944
2025-12-05 04:00:00+00:00,한화오션,042660,107100.0,107300.0,106900.0,107200.0,66509
2025-12-05 05:00:00+00:00,한화오션,042660,107300.0,108200.0,107200.0,108200.0,153635
2025-11-27 00:00:00+00:00,현대모비스,012330,297500.0,307000.0,297500.0,303000.0,0
2025-11-27 01:00:00+00:00,현대모비스,012330,303000.0,305500.0,303000.0,305000.0,25071
2025-11-27 02:00:00+00:00,현대모비스,012330,304500.0,305500.0,302500.0,302500.0,18648
2025-11-27 03:00:00+00:00,현대모비스,012330,302500.0,303500.0,302000.0,303000.0,18790
2025-11-27 04:00:00+00:00,현대모비스,012330,303000.0,305500.0,303000.0,304000.0,33506
2025-11-27 05:00:00+00:00,현대모비스,012330,304000.0,305000.0,303500.0,304500.0,21071
2025-11-28 00:00:00+00:00,현대모비스,012330,304500.0,315000.0,302000.0,310500.0,146545
2025-11-28 01:00:00+00:00,현대모비스,012330,311000.0,311000.0,308500.0,309500.0,26678
2025-11-28 02:00:00+00:00,현대모비스,012330,309000.0,309500.0,307500.0,308500.0,14110
2025-11-28 03:00:00+00:00,현대모비스,012330,309000.0,309000.0,307000.0,308000.0,11382
2025-11-28 04:00:00+00:00,현대모비스,012330,308000.0,309500.0,307500.0,308500.0,18148
2025-11-28 05:00:00+00:00,현대모비스,012330,309000.0,309500.0,308500.0,309500.0,17607
2025-12-01 00:00:00+00:00,현대모비스,012330,307500.0,310000.0,302000.0,302500.0,0
2025-12-01 01:00:00+00:00,현대모비스,012330,302500.0,305500.0,302000.0,304500.0,12924
2025-12-01 02:00:00+00:00,현대모비스,012330,305000.0,306000.0,303000.0,304000.0,13264
2025-12-01 03:00:00+00:00,현대모비스,012330,304500.0,305000.0,303500.0,304500.0,9800
2025-12-01 04:00:00+00:00,현대모비스,012330,304500.0,305000.0,303000.0,303500.0,13699
2025-12-01 05:00:00+00:00,현대모비스,012330,303750.0,304500.0,302500.0,303000.0,15007
2025-12-02 00:00:00+00:00,현대모비스,012330,307000.0,315000.0,305000.0,312500.0,64195
2025-12-02 01:00:00+00:00,현대모비스,012330,312000.0,314000.0,311000.0,314000.0,22497
2025-12-02 02:00:00+00:00,현대모비스,012330,314000.0,314500.0,313000.0,314000.0,22186
2025-12-02 03:00:00+00:00,현대모비스,012330,314000.0,314500.0,313000.0,314000.0,20599
2025-12-02 04:00:00+00:00,현대모비스,012330,314000.0,316500.0,314000.0,315500.0,68260
2025-12-02 05:00:00+00:00,현대모비스,012330,315000.0,317000.0,315000.0,316500.0,44056
2025-12-03 00:00:00+00:00,현대모비스,012330,314500.0,321000.0,312500.0,320000.0,61468
2025-12-03 01:00:00+00:00,현대모비스,012330,320000.0,321500.0,318000.0,318500.0,36363
2025-12-03 02:00:00+00:00,현대모비스,012330,318000.0,321500.0,317750.0,321500.0,28542
2025-12-03 03:00:00+00:00,현대모비스,012330,321500.0,322000.0,320000.0,322000.0,22648
2025-12-03 04:00:00+00:00,현대모비스,012330,321500.0,322000.0,320000.0,320500.0,20397
2025-12-03 05:00:00+00:00,현대모비스,012330,320500.0,321000.0,319000.0,319000.0,16205
2025-12-04 00:00:00+00:00,현대모비스,012330,325000.0,342000.0,322500.0,338000.0,244876
2025-12-04 01:00:00+00:00,현대모비스,012330,338500.0,345000.0,338000.0,342500.0,126329
2025-12-04 02:00:00+00:00,현대모비스,012330,342500.0,347500.0,342000.0,346500.0,95744
2025-12-04 03:00:00+00:00,현대모비스,012330,346500.0,349500.0,344500.0,348000.0,84420
2025-12-04 04:00:00+00:00,현대모비스,012330,348500.0,351000.0,346000.0,347000.0,113261
2025-12-04 05:00:00+00:00,현대모비스,012330,347000.0,350000.0,344000.0,345500.0,112026
2025-12-05 00:00:00+00:00,현대모비스,012330,347500.0,360000.0,345000.0,360000.0,221523
2025-12-05 01:00:00+00:00,현대모비스,012330,360000.0,360000.0,353250.0,356500.0,67527
2025-12-05 02:00:00+00:00,현대모비스,012330,356000.0,359000.0,355000.0,358500.0,40492
2025-12-05 03:00:00+00:00,현대모비스,012330,359000.0,362500.0,357000.0,361000.0,80752
2025-12-05 04:00:00+00:00,현대모비스,012330,361000.0,362500.0,359000.0,361000.0,59588
2025-12-05 05:00:00+00:00,현대모비스,012330,361000.0,363500.0,360000.0,363500.0,82348
2025-11-27 00:00:00+00:00,삼성생명,032830,151400.0,154700.0,151400.0,153800.0,0
2025-11-27 01:00:00+00:00,삼성생명,032830,153800.0,154700.0,153700.0,154700.0,15962
2025-11-27 02:00:00+00:00,삼성생명,032830,154700.0,154700.0,153200.0,153700.0,21594
2025-11-27 03:00:00+00:00,삼성생명,032830,153400.0,153900.0,152800.0,153300.0,11009
2025-11-27 04:00:00+00:00,삼성생명,032830,153400.0,153800.0,152700.0,153100.0,14433
2025-11-27 05:00:00+00:00,삼성생명,032830,153200.0,153200.0,152600.0,152900.0,20339
2025-11-28 00:00:00+00:00,삼성생명,032830,154000.0,154000.0,151200.0,153500.0,42522
2025-11-28 01:00:00+00:00,삼성생명,032830,153500.0,153600.0,152100.0,152400.0,19570
2025-11-28 02:00:00+00:00,삼성생명,032830,152500.0,152900.0,152000.0,152200.0,23536
2025-11-28 03:00:00+00:00,삼성생명,032830,152300.0,152800.0,152100.0,152200.0,15450
2025-11-28 04:00:00+00:00,삼성생명,032830,152200.0,153300.0,152000.0,153000.0,22211
2025-11-28 05:00:00+00:00,삼성생명,032830,152900.0,153600.0,152600.0,153000.0,35869
2025-12-01 00:00:00+00:00,삼성생명,032830,153500.0,154900.0,150600.0,151950.0,0
2025-12-01 01:00:00+00:00,삼성생명,032830,152000.0,154300.0,151100.0,154250.0,17441
2025-12-01 02:00:00+00:00,삼성생명,032830,154300.0,154500.0,152800.0,153900.0,15428
2025-12-01 03:00:00+00:00,삼성생명,032830,153900.0,153900.0,153000.0,153400.0,12440
2025-12-01 04:00:00+00:00,삼성생명,032830,153400.0,153600.0,152800.0,153300.0,15589
2025-12-01 05:00:00+00:00,삼성생명,032830,153400.0,153600.0,152600.0,153200.0,20776
2025-12-02 00:00:00+00:00,삼성생명,032830,156000.0,157800.0,153100.0,155600.0,57478
2025-12-02 01:00:00+00:00,삼성생명,032830,155500.0,156100.0,154500.0,155250.0,26689
2025-12-02 02:00:00+00:00,삼성생명,032830,155250.0,155400.0,154700.0,155000.0,23211
2025-12-02 03:00:00+00:00,삼성생명,032830,155000.0,155300.0,154200.0,154700.0,19287
2025-12-02 04:00:00+00:00,삼성생명,032830,154700.0,156200.0,154600.0,155200.0,30855
2025-12-02 05:00:00+00:00,삼성생명,032830,155200.0,155700.0,154800.0,154800.0,21881
2025-12-03 00:00:00+00:00,삼성생명,032830,155100.0,156100.0,153300.0,155600.0,41843
2025-12-03 01:00:00+00:00,삼성생명,032830,155600.0,157000.0,155500.0,156500.0,32222
2025-12-03 02:00:00+00:00,삼성생명,032830,156500.0,156600.0,155700.0,156000.0,21727
2025-12-03 03:00:00+00:00,삼성생명,032830,156000.0,156700.0,155500.0,156300.0,23742
2025-12-03 04:00:00+00:00,삼성생명,032830,156400.0,156900.0,155800.0,155800.0,28289
2025-12-03 05:00:00+00:00,삼성생명,032830,155900.0,156100.0,155500.0,155800.0,35494
2025-12-04 00:00:00+00:00,삼성생명,032830,155400.0,157000.0,155000.0,156100.0,31283
2025-12-04 01:00:00+00:00,삼성생명,032830,156100.0,157100.0,155100.0,155300.0,26517
2025-12-04 02:00:00+00:00,삼성생명,032830,155500.0,156000.0,154800.0,155900.0,17946
2025-12-04 03:00:00+00:00,삼성생명,032830,155900.0,156200.0,155400.0,156000.0,13650
2025-12-04 04:00:00+00:00,삼성생명,032830,156000.0,157300.0,156000.0,156600.0,25732
2025-12-04 05:00:00+00:00,삼성생명,032830,156500.0,156900.0,156000.0,156300.0,24289
2025-12-05 00:00:00+00:00,삼성생명,032830,155700.0,157800.0,154600.0,157600.0,36382
2025-12-05 01:00:00+00:00,삼성생명,032830,157500.0,157700.0,156400.0,157500.0,26965
2025-12-05 02:00:00+00:00,삼성생명,032830,157400.0,159000.0,157000.0,159000.0,31740
2025-12-05 03:00:00+00:00,삼성생명,032830,158800.0,159500.0,158400.0,159100.0,32600
2025-12-05 04:00:00+00:00,삼성생명,032830,159100.0,159500.0,156900.0,156900.0,37659
2025-12-05 05:00:00+00:00,삼성생명,032830,156900.0,157700.0,156600.0,157500.0,38389
2025-11-27 00:00:00+00:00,HD한국조선해양,009540,427000.0,435000.0,423000.0,430000.0,0
2025-11-27 01:00:00+00:00,HD한국조선해양,009540,430500.0,435000.0,429500.0,432500.0,19067
2025-11-27 02:00:00+00:00,HD한국조선해양,009540,432500.0,434000.0,429500.0,429500.0,8613
2025-11-27 03:00:00+00:00,HD한국조선해양,009540,430000.0,430500.0,428250.0,429500.0,7209
2025-11-27 04:00:00+00:00,HD한국조선해양,009540,429500.0,431000.0,427500.0,429000.0,10156
2025-11-27 05:00:00+00:00,HD한국조선해양,009540,429500.0,431000.0,426500.0,426500.0,12996
2025-11-28 00:00:00+00:00,HD한국조선해양,009540,426500.0,427000.0,414000.0,415000.0,39114
2025-11-28 01:00:00+00:00,HD한국조선해양,009540,414500.0,416500.0,412000.0,412500.0,23653
2025-11-28 02:00:00+00:00,HD한국조선해양,009540,412500.0,413000.0,409500.0,410000.0,26187
2025-11-28 03:00:00+00:00,HD한국조선해양,009540,409500.0,410000.0,405000.0,406500.0,30470
2025-11-28 04:00:00+00:00,HD한국조선해양,009540,406500.0,409000.0,405000.0,407500.0,39135
2025-11-28 05:00:00+00:00,HD한국조선해양,009540,407500.0,409000.0,407000.0,407500.0,21965
2025-12-01 00:00:00+00:00,HD한국조선해양,009540,410000.0,414000.0,400500.0,402500.0,0
2025-12-01 01:00:00+00:00,HD한국조선해양,009540,402000.0,407000.0,400500.0,406000.0,37838
2025-12-01 02:00:00+00:00,HD한국조선해양,009540,406500.0,408000.0,400500.0,402500.0,30865
2025-12-01 03:00:00+00:00,HD한국조선해양,009540,402500.0,403500.0,400500.0,401000.0,18870
2025-12-01 04:00:00+00:00,HD한국조선해양,009540,400500.0,401000.0,398000.0,398500.0,30362
2025-12-01 05:00:00+00:00,HD한국조선해양,009540,398000.0,400000.0,396000.0,399500.0,33889
2025-12-02 00:00:00+00:00,HD한국조선해양,009540,405500.0,411500.0,404500.0,409750.0,39082
2025-12-02 01:00:00+00:00,HD한국조선해양,009540,410000.0,411000.0,408000.0,409000.0,19659
2025-12-02 02:00:00+00:00,HD한국조선해양,009540,409500.0,412000.0,408500.0,411500.0,11724
2025-12-02 03:00:00+00:00,HD한국조선해양,009540,411500.0,413000.0,410000.0,412000.0,11310
2025-12-02 04:00:00+00:00,HD한국조선해양,009540,412500.0,416000.0,411500.0,414000.0,19724
2025-12-02 05:00:00+00:00,HD한국조선해양,009540,414000.0,415000.0,413500.0,414500.0,21221
2025-12-03 00:00:00+00:00,HD한국조선해양,009540,415000.0,421500.0,413500.0,419000.0,35808
2025-12-03 01:00:00+00:00,HD한국조선해양,009540,419000.0,424000.0,418000.0,422500.0,23592
2025-12-03 02:00:00+00:00,HD한국조선해양,009540,422000.0,423500.0,421500.0,422500.0,7603
2025-12-03 03:00:00+00:00,HD한국조선해양,009540,422500.0,425000.0,422000.0,424000.0,14590
2025-12-03 04:00:00+00:00,HD한국조선해양,009540,424000.0,425000.0,423500.0,424000.0,13708
2025-12-03 05:00:00+00:00,HD한국조선해양,009540,424000.0,425000.0,423000.0,424000.0,10781
2025-12-04 00:00:00+00:00,HD한국조선해양,009540,419000.0,424000.0,414000.0,414500.0,24293
2025-12-04 01:00:00+00:00,HD한국조선해양,009540,415000.0,417000.0,413000.0,414500.0,12702
2025-12-04 02:00:00+00:00,HD한국조선해양,009540,414500.0,416000.0,412500.0,415500.0,9249
2025-12-04 03:00:00+00:00,HD한국조선해양,009540,415000.0,416500.0,414000.0,415000.0,10038
2025-12-04 04:00:00+00:00,HD한국조선해양,009540,415500.0,417000.0,414500.0,416000.0,11181
2025-12-04 05:00:00+00:00,HD한국조선해양,009540,416000.0,417500.0,415000.0,416500.0,13419
2025-12-05 00:00:00+00:00,HD한국조선해양,009540,418500.0,428000.0,416000.0,426000.0,27989
2025-12-05 01:00:00+00:00,HD한국조선해양,009540,425500.0,427000.0,423500.0,427000.0,11100
2025-12-05 02:00:00+00:00,HD한국조선해양,009540,426500.0,427000.0,424000.0,425500.0,9638
2025-12-05 03:00:00+00:00,HD한국조선해양,009540,425500.0,427000.0,425000.0,426500.0,10394
2025-12-05 04:00:00+00:00,HD한국조선해양,009540,427000.0,428000.0,425000.0,427500.0,10047
2025-12-05 05:00:00+00:00,HD한국조선해양,009540,427500.0,431500.0,427000.0,430500.0,21755
2025-11-27 00:00:00+00:00,HD현대일렉트릭,267260,810000.0,825000.0,808000.0,811000.0,0
2025-11-27 01:00:00+00:00,HD현대일렉트릭,267260,811000.0,814000.0,807000.0,812000.0,6775
2025-11-27 02:00:00+00:00,HD현대일렉트릭,267260,812000.0,815000.0,807000.0,808000.0,8218
2025-11-27 03:00:00+00:00,HD현대일렉트릭,267260,808500.0,808500.0,802000.0,804000.0,5519
2025-11-27 04:00:00+00:00,HD현대일렉트릭,267260,803000.0,804000.0,798000.0,801000.0,6358
2025-11-27 05:00:00+00:00,HD현대일렉트릭,267260,800500.0,801000.0,797000.0,799000.0,7678
2025-11-28 00:00:00+00:00,HD현대일렉트릭,267260,802000.0,802000.0,778000.0,780000.0,22902
2025-11-28 01:00:00+00:00,HD현대일렉트릭,267260,781000.0,783000.0,778000.0,781000.0,11562
2025-11-28 02:00:00+00:00,HD현대일렉트릭,267260,780000.0,786000.0,780000.0,784000.0,8187
2025-11-28 03:00:00+00:00,HD현대일렉트릭,267260,784000.0,784000.0,769000.0,773000.0,19044
2025-11-28 04:00:00+00:00,HD현대일렉트릭,267260,772000.0,774000.0,764000.0,769000.0,21411
2025-11-28 05:00:00+00:00,HD현대일렉트릭,267260,769000.0,775000.0,768000.0,773000.0,15781
2025-12-01 00:00:00+00:00,HD현대일렉트릭,267260,787000.0,787000.0,739000.0,741000.0,0
2025-12-01 01:00:00+00:00,HD현대일렉트릭,267260,741000.0,748000.0,737000.0,748000.0,17583
2025-12-01 02:00:00+00:00,HD현대일렉트릭,267260,747000.0,749000.0,736000.0,740000.0,24021
2025-12-01 03:00:00+00:00,HD현대일렉트릭,267260,740000.0,743000.0,738000.0,742000.0,11759
2025-12-01 04:00:00+00:00,HD현대일렉트릭,267260,742000.0,749000.0,740500.0,741000.0,13620
2025-12-01 05:00:00+00:00,HD현대일렉트릭,267260,741000.0,743000.0,736000.0,741000.0,33082
2025-12-02 00:00:00+00:00,HD현대일렉트릭,267260,742000.0,780000.0,742000.0,775000.0,58185
2025-12-02 01:00:00+00:00,HD현대일렉트릭,267260,775000.0,784000.0,774000.0,783000.0,24789
2025-12-02 02:00:00+00:00,HD현대일렉트릭,267260,783000.0,785000.0,778000.0,779000.0,16770
